"Date","Price","Open","High","Low","Vol.","Change %"
"06/13/2017","308.02","306.25","308.29","306.25","94.39M","0.58%"
"06/12/2017","306.24","307.74","308.31","305.59","95.85M","-1.01%"
"06/09/2017","309.38","307.51","310.02","307.17","118.71M","1.02%"
"06/08/2017","306.25","305.70","306.87","304.17","126.08M","0.19%"
"06/07/2017","305.68","306.94","307.59","305.42","87.99M","-0.54%"
"06/05/2017","307.33","308.52","308.59","306.79","76.12M","-0.16%"
"06/02/2017","307.83","305.34","308.01","305.27","94.03M","1.25%"
"06/01/2017","304.03","304.74","305.30","302.99","77.25M","-0.21%"
"05/31/2017","304.67","303.79","306.18","303.64","114.68M","0.03%"
"05/30/2017","304.59","306.89","306.99","303.11","94.12M","-0.63%"
"05/29/2017","306.52","307.98","309.32","305.13","105.98M","-0.14%"
"05/26/2017","306.96","305.41","308.51","305.07","98.10M","0.57%"
"05/25/2017","305.22","302.83","305.34","302.18","100.09M","1.16%"
"05/24/2017","301.71","302.32","302.79","301.23","111.99M","0.12%"
"05/23/2017","301.36","301.44","303.70","300.41","76.65M","0.24%"
"05/22/2017","300.63","299.76","300.70","298.98","71.07M","0.86%"
"05/19/2017","298.08","298.26","299.10","297.44","74.78M","-0.13%"
"05/18/2017","298.47","296.34","298.78","295.66","83.32M","-0.29%"
"05/17/2017","299.34","299.02","299.95","297.90","77.84M","-0.11%"
"05/16/2017","299.67","301.25","301.65","298.05","97.29M","0.27%"
"05/15/2017","298.87","298.54","299.84","297.51","58.67M","0.21%"
"05/12/2017","298.25","299.78","300.10","297.84","74.39M","-0.50%"
"05/11/2017","299.75","297.25","300.22","296.35","111.19M","1.20%"
"05/10/2017","296.19","299.81","304.26","295.53","128.10M","-1.22%"
"05/08/2017","299.86","292.95","299.86","292.66","102.04M","2.53%"
"05/04/2017","292.47","290.53","292.47","290.53","65.04M","0.97%"
"05/02/2017","289.65","288.60","291.12","288.39","69.81M","0.85%"
"04/28/2017","287.21","288.51","289.02","286.76","78.76M","-0.05%"
"04/27/2017","287.34","285.80","287.76","285.52","83.54M","0.20%"
"04/26/2017","286.78","286.04","287.22","285.79","84.11M","0.48%"
"04/25/2017","285.41","282.17","285.47","282.00","76.98M","1.22%"
"04/24/2017","281.96","281.66","282.04","280.81","68.13M","0.68%"
"04/21/2017","280.05","279.44","280.89","278.80","60.45M","0.82%"
"04/20/2017","277.76","276.32","278.04","275.75","69.51M","0.46%"
"04/19/2017","276.49","277.66","278.07","275.97","65.26M","-0.63%"
"04/18/2017","278.23","279.36","279.42","277.05","54.71M","0.05%"
"04/17/2017","278.10","278.06","279.06","277.49","47.71M","0.28%"
"04/14/2017","277.31","277.59","278.14","276.12","44.58M","-0.65%"
"04/13/2017","279.12","276.38","279.12","275.66","74.10K","1.05%"
"04/12/2017","276.21","276.11","276.43","275.28","57.61K","0.26%"
"04/11/2017","275.49","276.55","277.46","275.01","59.39K","-0.62%"
"04/10/2017","277.21","278.69","278.69","276.50","59.92K","-0.65%"
"04/07/2017","279.01","279.64","279.82","277.63","65.06K","-0.16%"
"04/06/2017","279.47","279.57","279.81","278.20","56.81K","-0.45%"
"04/05/2017","280.74","280.99","281.36","278.76","72.39K","-0.06%"
"04/04/2017","280.92","281.25","281.77","280.32","59.58K","-0.24%"
"04/03/2017","281.60","281.51","282.35","280.85","56.54K","0.34%"
"03/31/2017","280.64","282.03","282.09","280.63","59.37K","-0.36%"
"03/30/2017","281.66","282.44","283.11","280.95","58.29K","-0.07%"
"03/29/2017","281.86","282.52","282.54","281.27","68.20K","0.22%"
"03/28/2017","281.25","281.85","282.24","280.50","62.56K","0.32%"
"03/27/2017","280.36","281.10","281.79","279.98","70.91K","-0.69%"
"03/24/2017","282.31","282.66","284.00","281.49","71.00K","-0.18%"
"03/23/2017","282.81","283.29","284.38","282.58","76.37K","0.06%"
"03/22/2017","282.63","281.07","282.66","280.85","89.31K","-0.43%"
"03/21/2017","283.84","281.54","284.40","281.23","82.82K","1.10%"
"03/20/2017","280.75","281.08","281.16","280.00","59.32K","-0.39%"
"03/17/2017","281.86","280.02","281.95","279.65","86.56K","0.62%"
"03/16/2017","280.11","280.99","281.35","279.26","86.73K","0.80%"
"03/15/2017","277.89","276.91","278.22","276.78","72.42K","0.00%"
"03/14/2017","277.89","276.80","278.20","276.51","80.67K","0.90%"
"03/13/2017","275.41","273.03","276.25","272.79","72.08K","1.15%"
"03/10/2017","272.29","271.08","273.00","270.24","67.63K","0.25%"
"03/09/2017","271.62","272.73","272.97","271.56","71.72K","-0.25%"
"03/08/2017","272.29","271.65","273.21","271.32","68.17K","0.15%"
"03/07/2017","271.87","270.22","272.45","269.96","69.48K","0.54%"
"03/06/2017","270.41","269.07","270.74","268.36","72.12K","0.24%"
"03/03/2017","269.77","271.03","271.48","268.77","78.08K","-1.06%"
"03/02/2017","272.65","272.14","273.34","271.35","105.76K","0.96%"
"02/28/2017","270.06","269.27","270.62","269.10","88.89K","0.41%"
"02/27/2017","268.97","270.35","270.62","268.72","81.08K","-0.52%"
"02/24/2017","270.38","272.61","272.84","269.76","116.67K","-0.92%"
"02/23/2017","272.89","272.61","273.18","272.18","64.49K","0.01%"
"02/22/2017","272.85","272.61","273.15","271.96","64.58K","0.27%"
"02/21/2017","272.11","269.90","273.13","269.70","61.71K","0.88%"
"02/20/2017","269.73","269.41","269.92","268.57","54.54K","0.33%"
"02/17/2017","268.84","267.60","269.02","267.60","59.75K","-0.03%"
"02/16/2017","268.93","269.48","270.22","268.32","65.40K","0.04%"
"02/15/2017","268.81","267.64","269.47","267.06","75.72K","0.34%"
"02/14/2017","267.90","268.82","269.34","267.05","68.62K","-0.34%"
"02/13/2017","268.81","268.48","268.85","267.88","71.07K","0.06%"
"02/10/2017","268.66","269.04","269.72","268.43","83.14K","0.36%"
"02/09/2017","267.69","267.99","268.91","267.21","72.70K","-0.01%"
"02/08/2017","267.72","268.51","268.56","265.76","64.57K","-0.46%"
"02/07/2017","268.97","269.52","269.68","268.51","71.25K","-0.19%"
"02/06/2017","269.49","270.65","271.08","268.75","71.64K","0.24%"
"02/03/2017","268.85","269.10","269.62","267.37","71.59K","0.13%"
"02/02/2017","268.49","269.63","271.25","268.01","76.73K","-0.40%"
"02/01/2017","269.56","269.16","269.97","268.87","65.87K","0.55%"
"01/31/2017","268.09","269.61","270.00","268.09","69.68K","-0.88%"
"01/26/2017","270.48","269.15","271.21","268.47","70.10K","0.87%"
"01/25/2017","268.15","268.65","269.04","267.28","63.44K","0.32%"
"01/24/2017","267.30","267.79","268.25","266.24","54.35K","0.07%"
"01/23/2017","267.12","266.77","267.84","265.53","56.74K","0.23%"
"01/20/2017","266.52","266.45","267.35","266.18","55.38K","-0.44%"
"01/19/2017","267.70","269.30","270.01","266.39","59.53K","0.23%"
"01/18/2017","267.08","267.64","267.96","265.37","56.66K","-0.11%"
"01/17/2017","267.37","266.65","268.53","266.33","64.80K","0.46%"
"01/16/2017","266.15","267.71","268.53","265.37","63.88K","-0.66%"
"01/13/2017","267.91","268.34","268.68","267.66","61.59K","-0.76%"
"01/12/2017","269.95","268.48","269.95","267.93","70.69K","0.67%"
"01/11/2017","268.15","264.24","268.91","264.18","76.59K","1.68%"
"01/10/2017","263.73","263.15","263.88","262.83","60.75K","0.00%"
"01/09/2017","263.74","263.83","264.55","263.34","59.18K","0.21%"
"01/06/2017","263.20","263.01","263.61","262.66","56.57K","0.47%"
"01/05/2017","261.98","262.88","262.94","261.64","78.82K","-0.43%"
"01/04/2017","263.12","263.19","263.27","262.47","68.77K","0.06%"
"01/03/2017","262.97","261.55","263.00","260.72","61.84K","1.00%"
"01/02/2017","260.36","259.42","261.21","258.64","36.91K","0.13%"
"12/29/2016","260.01","259.02","260.04","258.62","48.69K","0.12%"
"12/28/2016","259.70","259.65","260.59","259.52","54.26K","-1.06%"
"12/27/2016","262.49","262.35","262.85","261.79","52.54K","0.23%"
"12/26/2016","261.90","261.83","262.27","261.36","45.26K","0.11%"
"12/23/2016","261.61","262.10","262.26","261.30","46.54K","-0.14%"
"12/22/2016","261.97","262.71","262.92","261.66","53.38K","-0.05%"
"12/21/2016","262.10","263.76","264.42","262.10","62.17K","-0.19%"
"12/20/2016","262.59","262.78","263.26","262.14","51.20K","0.25%"
"12/19/2016","261.93","262.03","263.22","261.86","46.96K","-0.24%"
"12/16/2016","262.56","261.59","262.91","261.16","60.48K","0.42%"
"12/15/2016","261.45","259.90","262.08","259.82","55.04K","-0.21%"
"12/14/2016","262.00","262.64","262.86","261.12","55.93K","0.14%"
"12/13/2016","261.63","260.38","261.72","260.08","77.99K","0.35%"
"12/12/2016","260.72","261.59","261.69","259.89","56.95K","-0.07%"
"12/09/2016","260.91","261.24","261.29","260.34","58.35K","-0.42%"
"12/08/2016","262.00","258.79","262.00","258.63","74.29K","2.21%"
"12/07/2016","256.34","256.57","257.05","255.96","54.70K","0.28%"
"12/06/2016","255.63","253.88","256.27","253.85","61.48K","1.38%"
"12/05/2016","252.14","252.12","253.04","251.52","50.36K","-0.29%"
"12/02/2016","252.88","253.93","254.22","252.06","55.14K","-0.63%"
"12/01/2016","254.48","254.84","255.23","254.06","59.35K","0.09%"
"11/30/2016","254.26","253.20","255.00","252.86","67.94K","0.53%"
"11/29/2016","252.91","252.98","253.63","252.32","50.82K","-0.02%"
"11/28/2016","252.96","252.46","253.63","250.87","45.86K","0.28%"
"11/25/2016","252.26","252.19","252.84","251.64","44.61K","0.09%"
"11/24/2016","252.03","253.22","253.71","251.44","53.64K","-0.64%"
"11/23/2016","253.66","253.09","254.71","252.22","68.30K","0.51%"
"11/22/2016","252.37","250.85","252.85","250.47","62.53K","1.15%"
"11/21/2016","249.51","249.70","250.80","248.93","55.39K","-0.28%"
"11/18/2016","250.21","250.90","251.02","249.23","78.55K","-0.10%"
"11/17/2016","250.46","249.62","250.86","248.71","67.35K","0.06%"
"11/16/2016","250.32","250.93","251.54","250.23","79.97K","0.45%"
"11/15/2016","249.20","250.39","250.93","249.18","87.82K","-0.32%"
"11/14/2016","250.01","251.59","252.36","250.00","100.35K","-0.79%"
"11/11/2016","251.99","252.93","253.88","251.90","101.51K","-1.30%"
"11/10/2016","255.31","253.80","255.31","252.64","119.32K","2.26%"
"11/09/2016","249.67","255.83","257.03","246.51","123.18K","-2.19%"
"11/08/2016","255.26","256.20","256.31","254.10","46.85K","0.26%"
"11/07/2016","254.60","254.79","255.42","254.00","49.04K","0.80%"
"11/04/2016","252.57","252.85","253.29","251.86","44.62K","-0.13%"
"11/03/2016","252.90","252.44","253.74","251.72","56.22K","0.03%"
"11/02/2016","252.83","254.27","254.77","252.33","67.05K","-1.23%"
"11/01/2016","255.99","255.35","256.30","253.51","71.63K","0.02%"
"10/31/2016","255.93","255.60","256.66","255.21","59.12K","-0.23%"
"10/28/2016","256.53","256.45","257.30","255.89","53.17K","-0.05%"
"10/27/2016","256.66","256.25","256.99","255.62","68.40K","0.45%"
"10/26/2016","255.52","257.73","257.73","254.13","65.63K","-1.18%"
"10/25/2016","258.57","258.79","258.92","257.82","68.93K","-0.35%"
"10/24/2016","259.48","257.83","259.48","257.76","53.74K","0.86%"
"10/21/2016","257.26","258.16","258.39","256.82","52.58K","-0.45%"
"10/20/2016","258.41","258.55","259.28","257.80","60.71K","0.08%"
"10/19/2016","258.21","257.25","259.67","257.17","62.06K","0.09%"
"10/18/2016","257.98","256.17","258.04","255.99","59.07K","0.70%"
"10/17/2016","256.19","255.90","257.07","253.71","55.16K","0.43%"
"10/14/2016","255.09","254.70","255.91","254.66","61.59K","0.46%"
"10/13/2016","253.93","256.19","256.60","253.79","58.49K","-0.89%"
"10/12/2016","256.20","254.69","256.67","254.56","62.69K","0.02%"
"10/11/2016","256.15","259.29","260.40","255.93","68.77K","-1.60%"
"10/10/2016","260.31","258.85","260.71","257.68","74.08K","0.10%"
"10/07/2016","260.06","261.17","261.53","259.73","62.37K","-0.41%"
"10/06/2016","261.13","261.60","261.68","259.65","64.94K","0.83%"
"10/05/2016","258.99","257.51","259.49","256.67","58.01K","-0.07%"
"10/04/2016","259.18","259.51","259.74","258.55","62.56K","0.66%"
"09/30/2016","257.49","258.30","258.91","257.29","74.92K","-1.10%"
"09/29/2016","260.35","259.60","260.95","259.60","65.37K","0.83%"
"09/28/2016","258.21","259.32","259.46","257.96","59.19K","-0.52%"
"09/27/2016","259.57","256.16","259.87","255.16","58.68K","0.81%"
"09/26/2016","257.48","258.07","259.32","256.90","43.88K","-0.34%"
"09/23/2016","258.37","258.44","259.14","257.71","58.39K","0.01%"
"09/22/2016","258.34","258.46","259.99","258.13","59.90K","0.71%"
"09/21/2016","256.52","254.65","256.55","254.56","51.98K","0.56%"
"09/20/2016","255.09","253.86","255.23","253.33","54.63K","0.46%"
"09/19/2016","253.93","251.51","254.54","251.38","59.75K","0.86%"
"09/13/2016","251.77","253.39","253.55","251.66","74.55K","0.49%"
"09/12/2016","250.53","252.37","253.43","250.53","66.33K","-2.63%"
"09/09/2016","257.31","258.68","258.94","256.21","70.05K","-1.36%"
"09/08/2016","260.86","260.72","261.48","259.41","79.38K","0.21%"
"09/07/2016","260.31","261.15","262.10","260.31","68.75K","-0.24%"
"09/06/2016","260.93","259.39","261.16","259.26","49.97K","0.50%"
"09/05/2016","259.64","257.85","259.74","257.63","54.17K","1.22%"
"09/02/2016","256.50","256.16","256.73","255.57","49.27K","0.18%"
"09/01/2016","256.03","254.95","256.13","253.86","56.10K","-0.33%"
"08/31/2016","256.87","257.21","257.49","255.90","66.35K","-0.24%"
"08/30/2016","257.49","257.27","258.93","257.00","56.52K","0.39%"
"08/29/2016","256.49","254.93","256.66","254.45","62.76K","0.10%"
"08/26/2016","256.23","256.17","256.76","255.02","68.30K","-0.40%"
"08/25/2016","257.26","256.78","257.76","256.00","58.80K","-0.02%"
"08/24/2016","257.30","258.40","258.65","256.54","54.46K","-0.43%"
"08/23/2016","258.42","257.57","258.63","257.09","65.71K","0.45%"
"08/22/2016","257.27","258.54","258.63","256.92","62.92K","-0.55%"
"08/19/2016","258.69","258.42","258.84","257.54","72.80K","0.22%"
"08/18/2016","258.11","256.62","258.23","255.80","64.01K","0.81%"
"08/17/2016","256.04","255.82","256.32","254.60","63.81K","-0.04%"
"08/16/2016","256.15","256.95","258.13","256.12","68.32K","-0.01%"
"08/12/2016","256.17","256.86","257.88","255.70","74.92K","0.00%"
"08/11/2016","256.18","255.14","256.18","254.24","93.47K","0.29%"
"08/10/2016","255.43","255.68","256.31","255.06","66.94K","-0.16%"
"08/09/2016","255.85","254.38","256.24","254.19","60.35K","0.68%"
"08/08/2016","254.11","253.34","254.18","252.51","64.33K","0.69%"
"08/05/2016","252.36","250.21","252.40","249.96","62.00K","1.25%"
"08/04/2016","249.24","250.22","250.34","248.65","54.04K","0.24%"
"08/03/2016","248.65","250.56","250.56","248.60","74.70K","-1.30%"
"08/02/2016","251.93","252.80","253.14","251.76","61.75K","-0.74%"
"08/01/2016","253.81","252.91","254.02","252.81","91.15K","0.93%"
"07/29/2016","251.48","252.24","253.37","251.48","87.04K","-0.15%"
"07/28/2016","251.86","253.27","253.34","251.00","74.23K","-0.34%"
"07/27/2016","252.73","252.63","253.20","252.13","78.39K","0.00%"
"07/26/2016","252.72","250.19","252.76","249.90","73.29K","0.83%"
"07/25/2016","250.65","250.40","251.49","249.69","68.80K","0.24%"
"07/22/2016","250.04","249.43","250.70","248.97","55.60K","-0.16%"
"07/21/2016","250.44","251.11","251.36","249.72","63.66K","-0.09%"
"07/20/2016","250.66","250.37","250.66","249.08","60.02K","-0.12%"
"07/19/2016","250.97","251.64","251.76","250.08","62.16K","-0.22%"
"07/18/2016","251.52","251.08","251.65","250.31","55.90K","0.20%"
"07/15/2016","251.02","250.61","251.72","249.99","75.74K","0.49%"
"07/14/2016","249.80","248.95","249.96","248.36","67.35K","0.22%"
"07/13/2016","249.25","249.44","250.26","247.74","78.64K","0.85%"
"07/12/2016","247.14","247.36","248.35","246.62","72.91K","0.06%"
"07/11/2016","246.99","245.64","247.42","245.44","63.84K","1.46%"
"07/08/2016","243.43","244.30","245.40","242.72","62.67K","-0.48%"
"07/07/2016","244.60","243.15","245.02","242.63","62.21K","1.13%"
"07/06/2016","241.86","245.37","245.74","240.73","71.67K","-2.05%"
"07/05/2016","246.91","247.67","247.84","246.51","54.81K","-0.29%"
"07/04/2016","247.62","246.66","247.94","246.16","63.63K","0.45%"
"07/01/2016","246.52","244.96","247.57","244.78","63.05K","0.97%"
"06/30/2016","244.14","244.25","244.48","242.52","75.45K","0.75%"
"06/29/2016","242.32","241.29","243.71","240.68","67.36K","0.93%"
"06/28/2016","240.08","236.78","240.46","236.73","79.65K","0.33%"
"06/27/2016","239.28","236.79","239.28","236.68","95.45K","0.03%"
"06/24/2016","239.21","248.23","248.27","234.97","190.03K","-2.88%"
"06/23/2016","246.31","246.42","246.81","245.64","65.98K","-0.18%"
"06/22/2016","246.75","245.17","247.03","244.79","65.85K","0.57%"
"06/21/2016","245.34","244.60","245.50","243.99","58.40K","0.07%"
"06/20/2016","245.17","244.44","245.63","243.74","75.09K","1.47%"
"06/17/2016","241.63","243.35","244.02","241.32","77.33K","0.01%"
"06/16/2016","241.61","243.66","244.00","240.52","83.31K","-0.69%"
"06/15/2016","243.30","243.41","244.16","242.19","84.10K","-0.02%"
"06/14/2016","243.35","243.79","244.46","242.36","107.84K","-0.29%"
"06/13/2016","244.05","246.74","246.96","243.70","79.11K","-1.97%"
"06/10/2016","248.96","249.86","249.86","248.63","89.45K","-0.49%"
"06/09/2016","250.19","250.19","251.51","248.46","138.77K","0.06%"
"06/08/2016","250.04","248.24","250.04","247.68","90.73K","0.88%"
"06/07/2016","247.85","245.55","247.86","245.54","79.44K","1.42%"
"06/03/2016","244.39","244.94","244.94","243.67","86.35K","0.09%"
"06/02/2016","244.18","243.88","244.66","243.31","78.95K","0.25%"
"06/01/2016","243.58","242.70","244.19","242.48","78.84K","-0.02%"
"05/31/2016","243.63","241.03","243.84","240.36","117.97K","0.79%"
"05/30/2016","241.73","241.94","242.07","240.41","67.45K","-0.05%"
"05/27/2016","241.85","241.25","242.41","240.74","92.23K","0.53%"
"05/26/2016","240.58","241.56","242.05","240.45","130.28K","-0.14%"
"05/25/2016","240.91","239.68","241.45","239.28","91.19K","1.37%"
"05/24/2016","237.65","239.28","239.48","237.65","89.47K","-0.92%"
"05/23/2016","239.85","239.60","240.08","237.81","57.83K","0.46%"
"05/20/2016","238.74","238.67","239.59","238.23","65.91K","-0.13%"
"05/19/2016","239.04","239.45","239.68","238.47","103.13K","-0.33%"
"05/18/2016","239.82","240.32","240.46","238.14","103.98K","-0.50%"
"05/17/2016","241.03","241.67","241.81","240.26","71.72K","0.09%"
"05/16/2016","240.82","240.01","241.32","240.01","97.14K","0.09%"
"05/13/2016","240.60","242.61","242.73","240.03","74.19K","-0.72%"
"05/12/2016","242.34","242.23","243.12","241.66","81.72K","-0.30%"
"05/11/2016","243.07","244.39","244.39","241.99","87.90K","-0.25%"
"05/10/2016","243.68","241.97","243.68","241.77","114.28K","0.60%"
"05/09/2016","242.23","242.84","243.11","241.63","98.23K","-0.44%"
"05/04/2016","243.31","243.29","243.85","242.23","110.86K","-0.40%"
"05/03/2016","244.29","244.88","244.90","243.48","71.15K","0.34%"
"05/02/2016","243.47","244.86","244.88","243.27","78.97K","-0.71%"
"04/29/2016","245.20","245.90","246.01","243.89","104.34K","-0.43%"
"04/28/2016","246.27","249.42","249.52","245.91","108.54K","-0.97%"
"04/27/2016","248.69","248.87","249.09","248.28","163.10K","-0.09%"
"04/26/2016","248.92","247.81","249.22","247.70","134.48K","0.32%"
"04/25/2016","248.13","248.33","248.45","247.08","129.12K","-0.08%"
"04/22/2016","248.32","248.44","248.86","247.74","105.79K","-0.43%"
"04/21/2016","249.39","248.45","249.50","247.92","87.88K","0.86%"
"04/20/2016","247.26","248.63","249.56","247.26","93.35K","-0.25%"
"04/19/2016","247.88","248.67","249.34","247.49","99.75K","-0.05%"
"04/18/2016","248.00","246.70","248.04","246.32","82.38K","-0.21%"
"04/15/2016","248.53","248.47","249.03","247.68","99.58K","-0.14%"
"04/14/2016","248.89","247.01","248.90","246.76","136.90K","2.13%"
"04/12/2016","243.71","242.05","243.94","241.72","102.08K","0.68%"
"04/11/2016","242.06","241.79","242.29","240.65","89.46K","0.12%"
"04/08/2016","241.77","240.59","241.84","239.57","117.36K","-0.21%"
"04/07/2016","242.29","243.05","243.27","241.03","138.88K","0.12%"
"04/06/2016","241.99","240.85","242.59","240.65","103.09K","0.59%"
"04/05/2016","240.58","242.10","242.25","240.28","63.93K","-1.02%"
"04/04/2016","243.05","242.38","243.06","241.73","68.62K","0.28%"
"04/01/2016","242.36","245.59","245.66","241.82","157.19K","-1.42%"
"03/31/2016","245.86","246.95","247.26","244.55","89.22K","-0.28%"
"03/30/2016","246.54","246.98","247.58","246.07","103.09K","0.41%"
"03/29/2016","245.53","244.55","245.88","244.11","103.64K","0.65%"
"03/28/2016","243.95","243.86","244.96","243.66","104.25K","0.07%"
"03/25/2016","243.79","244.61","244.65","243.33","73.17K","-0.12%"
"03/24/2016","244.08","244.30","245.00","243.31","74.74K","-0.47%"
"03/23/2016","245.23","245.33","246.18","244.45","72.96K","-0.07%"
"03/22/2016","245.41","244.75","245.41","244.06","73.84K","0.46%"
"03/21/2016","244.28","245.44","245.95","243.20","72.83K","-0.14%"
"03/18/2016","244.63","245.25","245.27","243.72","77.05K","0.22%"
"03/17/2016","244.09","243.65","245.84","243.58","88.89K","0.72%"
"03/16/2016","242.35","242.04","243.43","241.63","73.42K","0.22%"
"03/15/2016","241.83","242.47","243.00","241.28","67.44K","-0.13%"
"03/14/2016","242.15","243.90","243.94","241.93","73.87K","0.07%"
"03/11/2016","241.97","241.29","242.62","241.17","60.92K","0.22%"
"03/10/2016","241.43","239.91","242.51","239.47","84.24K","0.96%"
"03/09/2016","239.13","237.64","239.13","237.21","76.74K","0.29%"
"03/08/2016","238.44","240.27","240.27","237.32","119.59K","-0.74%"
"03/07/2016","240.21","240.47","240.91","239.84","134.37K","0.20%"
"03/04/2016","239.74","239.84","240.31","238.93","116.64K","-0.15%"
"03/03/2016","240.09","240.20","240.20","238.68","111.24K","0.61%"
"03/02/2016","238.63","238.45","239.08","238.08","108.55K","1.70%"
"02/29/2016","234.63","235.40","236.28","234.63","80.36K","-0.25%"
"02/26/2016","235.22","236.39","236.46","234.86","77.67K","-0.06%"
"02/25/2016","235.37","235.57","236.91","233.87","73.32K","0.20%"
"02/24/2016","234.91","234.30","235.58","233.96","70.37K","-0.05%"
"02/23/2016","235.03","236.54","236.67","234.42","70.24K","0.03%"
"02/22/2016","234.95","234.58","235.73","233.78","59.59K","-0.14%"
"02/19/2016","235.27","234.11","235.31","233.47","74.34K","0.23%"
"02/18/2016","234.74","235.08","235.11","233.52","81.41K","1.21%"
"02/17/2016","231.94","231.66","233.30","230.87","95.03K","0.18%"
"02/16/2016","231.52","229.26","232.13","228.87","76.71K","1.37%"
"02/15/2016","228.40","227.84","228.81","226.86","82.00K","1.52%"
"02/12/2016","224.98","225.50","226.63","223.37","122.06K","-0.76%"
"02/11/2016","226.70","227.77","228.35","226.26","83.57K","-2.83%"
"02/05/2016","233.30","232.73","233.93","232.27","90.04K","0.17%"
"02/04/2016","232.91","230.30","232.94","230.12","84.73K","1.72%"
"02/03/2016","228.97","229.29","229.36","227.77","77.80K","-0.92%"
"02/02/2016","231.10","232.27","232.95","231.05","87.26K","-1.10%"
"02/01/2016","233.67","232.87","233.84","232.13","106.26K","0.68%"
"01/29/2016","232.10","230.97","232.10","228.80","107.90K","0.25%"
"01/28/2016","231.51","229.07","231.62","228.02","131.30K","0.24%"
"01/27/2016","230.96","229.19","231.13","228.83","92.89K","1.66%"
"01/26/2016","227.19","228.66","229.06","226.16","89.53K","-1.31%"
"01/25/2016","230.21","229.98","231.37","228.99","75.66K","0.62%"
"01/22/2016","228.79","226.35","228.79","226.31","115.53K","2.23%"
"01/21/2016","223.81","224.83","226.61","223.81","145.37K","-0.33%"
"01/20/2016","224.54","229.29","229.30","222.92","121.08K","-2.41%"
"01/19/2016","230.08","228.79","230.12","227.03","80.14K","0.65%"
"01/18/2016","228.59","225.56","229.16","225.33","79.30K","-0.08%"
"01/15/2016","228.78","233.38","233.76","228.01","96.87K","-1.12%"
"01/14/2016","231.38","230.68","231.52","229.41","78.14K","-0.92%"
"01/13/2016","233.52","232.24","234.26","231.89","71.91K","1.29%"
"01/12/2016","230.55","232.45","232.85","230.25","72.24K","-0.12%"
"01/11/2016","230.83","230.77","232.27","230.34","76.83K","-1.22%"
"01/08/2016","233.68","230.40","233.78","229.91","117.16K","0.75%"
"01/07/2016","231.93","233.23","234.54","231.52","88.01K","-1.14%"
"01/06/2016","234.60","236.48","236.48","233.27","89.01K","-0.65%"
"01/05/2016","236.13","233.96","237.25","233.96","67.02K","0.64%"
"01/04/2016","234.63","239.30","239.35","234.63","68.18K","-2.39%"
"12/30/2015","240.38","242.13","242.42","240.03","67.55K","-0.35%"
"12/29/2015","241.22","240.69","241.61","238.90","61.63K","-0.24%"
"12/28/2015","241.79","245.38","245.51","241.79","66.38K","-1.44%"
"12/24/2015","245.33","247.81","247.96","245.33","58.78K","-0.49%"
"12/23/2015","246.53","245.64","247.49","244.97","68.71K","0.43%"
"12/22/2015","245.48","244.06","245.51","242.58","69.97K","0.71%"
"12/21/2015","243.76","243.01","244.69","242.01","53.53K","0.31%"
"12/18/2015","243.00","241.71","244.14","241.42","61.14K","-0.48%"
"12/17/2015","244.17","245.20","245.69","242.77","63.27K","0.28%"
"12/16/2015","243.49","240.89","244.37","240.82","66.77K","1.96%"
"12/15/2015","238.80","239.13","239.54","237.98","54.29K","0.26%"
"12/14/2015","238.17","237.55","238.49","236.94","72.62K","-0.91%"
"12/11/2015","240.35","240.65","241.83","239.78","61.34K","-0.10%"
"12/10/2015","240.60","239.28","241.31","238.99","81.18K","0.50%"
"12/09/2015","239.40","239.59","240.30","238.67","65.35K","0.07%"
"12/08/2015","239.23","240.86","241.77","239.19","63.31K","-0.60%"
"12/07/2015","240.68","243.76","243.81","240.67","48.48K","-0.61%"
"12/04/2015","242.15","241.86","243.31","241.64","47.98K","-1.03%"
"12/03/2015","244.68","245.46","245.49","243.12","49.72K","-0.78%"
"12/02/2015","246.60","248.90","249.00","246.60","55.56K","-0.84%"
"12/01/2015","248.70","245.47","249.08","245.39","61.34K","1.83%"
"11/30/2015","244.24","248.30","248.40","243.85","117.53K","-1.94%"
"11/27/2015","249.07","250.46","250.60","248.93","66.68K","-0.14%"
"11/26/2015","249.43","247.21","249.91","247.21","84.30K","1.16%"
"11/25/2015","246.58","247.79","247.85","246.45","70.52K","-0.38%"
"11/24/2015","247.51","245.96","248.05","245.77","69.43K","0.65%"
"11/23/2015","245.92","245.48","246.86","244.94","69.10K","0.46%"
"11/20/2015","244.80","244.74","245.50","244.31","97.65K","0.00%"
"11/19/2015","244.79","243.10","244.79","242.54","73.73K","1.39%"
"11/18/2015","241.44","241.76","242.65","241.16","80.10K","0.07%"
"11/17/2015","241.26","241.99","242.93","240.93","62.91K","1.00%"
"11/16/2015","238.87","239.41","240.81","238.84","98.79K","-1.58%"
"11/13/2015","242.71","243.16","243.98","242.56","59.94K","-0.99%"
"11/12/2015","245.14","245.73","245.97","245.00","49.48K","-0.29%"
"11/11/2015","245.86","245.47","246.65","244.13","64.21K","0.00%"
"11/10/2015","245.86","247.77","247.84","244.94","77.45K","-1.34%"
"11/09/2015","249.21","249.87","250.01","248.29","75.32K","-0.42%"
"11/06/2015","250.25","251.53","252.05","249.80","76.27K","-0.61%"
"11/05/2015","251.79","251.77","252.13","250.58","60.05K","-0.21%"
