날짜,monthth,종가
1990-04-09,51,18.44
1990-04-10,51,17.68
1990-04-11,51,18.06
1990-04-12,51,17.78
1990-04-16,51,17.85
1990-04-17,51,17.44
1990-04-18,51,16.96
1990-04-19,51,18.06
1990-04-20,51,17.95
1990-04-23,51,19.07
1990-04-24,51,19.0
1990-04-25,51,18.66
1990-04-26,51,18.47
1990-04-27,51,18.54
1990-04-30,51,18.54
1990-05-01,52,18.81
1990-05-02,52,18.68
1990-05-03,52,17.99
1990-05-04,52,17.98
1990-05-07,52,18.27
1990-05-08,52,18.28
1990-05-09,52,18.99
1990-05-10,52,19.02
1990-05-11,52,18.95
1990-05-14,52,19.71
1990-05-15,52,19.59
1990-05-16,52,19.03
1990-05-17,52,18.87
1990-05-18,52,18.76
1990-05-21,52,18.26
1990-05-22,52,17.68
1990-05-23,52,17.68
1990-05-24,52,17.83
1990-05-25,52,17.8
1990-05-29,52,17.98
1990-05-30,52,18.08
1990-05-31,52,17.4
1990-06-01,53,17.5
1990-06-04,53,17.14
1990-06-05,53,16.68
1990-06-06,53,16.92
1990-06-07,53,16.67
1990-06-08,53,16.78
1990-06-11,53,16.82
1990-06-12,53,17.51
1990-06-13,53,17.58
1990-06-14,53,17.13
1990-06-15,53,16.62
1990-06-18,53,15.94
1990-06-19,53,15.65
1990-06-20,53,15.3
1990-06-21,53,16.94
1990-06-22,53,17.46
1990-06-25,53,17.38
1990-06-26,53,17.14
1990-06-27,53,16.68
1990-06-28,53,17.15
1990-06-29,53,17.07
1990-07-02,54,16.72
1990-07-03,54,16.8
1990-07-05,54,16.5
1990-07-06,54,16.47
1990-07-09,54,16.58
1990-07-10,54,16.94
1990-07-11,54,17.47
1990-07-12,54,18.46
1990-07-13,54,18.36
1990-07-16,54,18.67
1990-07-17,54,18.65
1990-07-18,54,18.55
1990-07-19,54,18.99
1990-07-20,54,19.61
1990-07-23,54,20.5
1990-07-24,54,20.56
1990-07-25,54,20.38
1990-07-26,54,20.3
1990-07-27,54,20.04
1990-07-30,54,20.21
1990-07-31,54,20.69
1990-08-01,55,21.54
1990-08-02,55,23.11
1990-08-03,55,24.49
1990-08-06,55,28.05
1990-08-07,55,28.31
1990-08-08,55,25.96
1990-08-09,55,25.67
1990-08-10,55,26.23
1990-08-13,55,26.77
1990-08-14,55,26.42
1990-08-15,55,26.46
1990-08-16,55,27.36
1990-08-17,55,28.63
1990-08-20,55,28.56
1990-08-21,55,28.41
1990-08-22,55,31.22
1990-08-23,55,31.93
1990-08-24,55,30.91
1990-08-27,55,26.91
1990-08-28,55,27.88
1990-08-29,55,25.92
1990-08-30,55,26.77
1990-08-31,55,27.32
1990-09-04,56,29.12
1990-09-05,56,29.77
1990-09-06,56,31.43
1990-09-07,56,30.04
1990-09-10,56,31.3
1990-09-11,56,30.76
1990-09-12,56,30.97
1990-09-13,56,31.07
1990-09-14,56,31.76
1990-09-17,56,33.63
1990-09-18,56,33.41
1990-09-19,56,33.18
1990-09-20,56,34.71
1990-09-21,56,35.43
1990-09-24,56,38.25
1990-09-25,56,37.53
1990-09-26,56,38.67
1990-09-27,56,39.54
1990-09-28,56,39.51
1990-10-01,57,37.09
1990-10-02,57,33.95
1990-10-03,57,37.32
1990-10-04,57,36.93
1990-10-05,57,37.99
1990-10-08,57,38.95
1990-10-09,57,40.4
1990-10-10,57,38.69
1990-10-11,57,40.42
1990-10-12,57,39.69
1990-10-15,57,37.95
1990-10-16,57,38.89
1990-10-17,57,36.72
1990-10-18,57,36.8
1990-10-19,57,33.79
1990-10-22,57,28.38
1990-10-23,57,29.37
1990-10-24,57,31.08
1990-10-25,57,34.25
1990-10-26,57,33.01
1990-10-29,57,34.68
1990-10-30,57,34.54
1990-10-31,57,35.23
1990-11-01,58,35.17
1990-11-02,58,34.0
1990-11-05,58,31.96
1990-11-06,58,32.63
1990-11-07,58,35.31
1990-11-08,58,35.53
1990-11-09,58,33.89
1990-11-12,58,31.87
1990-11-13,58,33.12
1990-11-14,58,31.16
1990-11-15,58,31.12
1990-11-16,58,29.78
1990-11-19,58,31.5
1990-11-20,58,31.5
1990-11-21,58,29.63
1990-11-23,58,31.9
1990-11-26,58,32.95
1990-11-27,58,32.86
1990-11-28,58,33.28
1990-11-29,58,32.91
1990-11-30,58,28.85
1990-12-03,59,29.15
1990-12-04,59,30.66
1990-12-05,59,27.29
1990-12-06,59,26.4
1990-12-07,59,26.58
1990-12-10,59,26.9
1990-12-11,59,26.41
1990-12-12,59,25.35
1990-12-13,59,26.42
1990-12-14,59,26.55
1990-12-17,59,27.05
1990-12-18,59,27.86
1990-12-19,59,26.93
1990-12-20,59,26.39
1990-12-21,59,25.92
1990-12-26,59,27.22
1990-12-27,59,27.01
1990-12-28,59,27.57
1990-12-31,59,28.44
1991-01-02,60,26.49
1991-01-03,60,25.48
1991-01-04,60,24.9
1991-01-07,60,27.65
1991-01-08,60,27.17
1991-01-09,60,27.26
1991-01-10,60,27.71
1991-01-11,60,27.29
1991-01-14,60,30.78
1991-01-15,60,30.07
1991-01-16,60,32.0
1991-01-17,60,21.44
1991-01-18,60,19.25
1991-01-21,60,21.3
1991-01-22,60,24.18
1991-01-23,60,22.04
1991-01-24,60,21.71
1991-01-25,60,21.35
1991-01-28,60,20.96
1991-01-29,60,21.85
1991-01-30,60,20.97
1991-01-31,60,21.54
1991-02-01,61,21.34
1991-02-04,61,21.14
1991-02-05,61,20.66
1991-02-06,61,21.49
1991-02-07,61,21.22
1991-02-08,61,21.92
1991-02-11,61,22.47
1991-02-12,61,22.93
1991-02-13,61,22.56
1991-02-14,61,22.32
1991-02-15,61,20.88
1991-02-19,61,20.07
1991-02-20,61,20.48
1991-02-21,61,18.5
1991-02-22,61,17.91
1991-02-25,61,17.94
1991-02-26,61,18.37
1991-02-27,61,18.86
1991-02-28,61,19.16
1991-03-01,62,19.38
1991-03-04,62,20.25
1991-03-05,62,20.43
1991-03-06,62,19.73
1991-03-07,62,19.42
1991-03-08,62,19.31
1991-03-11,62,18.99
1991-03-12,62,19.68
1991-03-13,62,20.45
1991-03-14,62,20.27
1991-03-15,62,20.01
1991-03-18,62,19.76
1991-03-19,62,20.61
1991-03-20,62,20.38
1991-03-21,62,20.49
1991-03-22,62,20.1
1991-03-25,62,19.62
1991-03-26,62,19.76
1991-03-27,62,19.41
1991-03-28,62,19.63
1991-04-01,63,19.29
1991-04-02,63,19.7
1991-04-03,63,19.47
1991-04-04,63,19.98
1991-04-05,63,19.96
1991-04-08,63,20.31
1991-04-09,63,20.26
1991-04-10,63,21.05
1991-04-11,63,20.89
1991-04-12,63,21.48
1991-04-15,63,21.91
1991-04-16,63,21.64
1991-04-17,63,21.71
1991-04-18,63,21.08
1991-04-19,63,21.13
1991-04-22,63,21.62
1991-04-23,63,20.88
1991-04-24,63,20.94
1991-04-25,63,21.15
1991-04-26,63,21.28
1991-04-29,63,21.26
1991-04-30,63,20.96
1991-05-01,64,21.25
1991-05-02,64,21.17
1991-05-03,64,21.37
1991-05-06,64,21.68
1991-05-07,64,21.63
1991-05-08,64,21.78
1991-05-09,64,21.93
1991-05-10,64,21.27
1991-05-13,64,20.91
1991-05-14,64,20.74
1991-05-15,64,20.92
1991-05-16,64,20.89
1991-05-17,64,21.18
1991-05-20,64,21.37
1991-05-21,64,21.4
1991-05-22,64,20.83
1991-05-23,64,21.02
1991-05-24,64,21.19
1991-05-28,64,21.33
1991-05-29,64,21.11
1991-05-30,64,21.32
1991-05-31,64,21.13
1991-06-03,65,21.13
1991-06-04,65,21.02
1991-06-05,65,20.47
1991-06-06,65,20.33
1991-06-07,65,20.28
1991-06-10,65,19.84
1991-06-11,65,19.96
1991-06-12,65,20.05
1991-06-13,65,19.71
1991-06-14,65,19.67
1991-06-17,65,19.94
1991-06-18,65,20.13
1991-06-19,65,19.99
1991-06-20,65,20.15
1991-06-21,65,20.23
1991-06-24,65,19.98
1991-06-25,65,20.05
1991-06-26,65,20.08
1991-06-27,65,20.48
1991-06-28,65,20.56
1991-07-01,66,20.76
1991-07-02,66,20.82
1991-07-03,66,20.67
1991-07-05,66,20.89
1991-07-08,66,21.24
1991-07-09,66,21.29
1991-07-10,66,21.43
1991-07-11,66,21.29
1991-07-12,66,21.72
1991-07-15,66,21.47
1991-07-16,66,21.65
1991-07-17,66,22.14
1991-07-18,66,21.94
1991-07-19,66,22.16
1991-07-22,66,21.72
1991-07-23,66,21.32
1991-07-24,66,21.52
1991-07-25,66,21.46
1991-07-26,66,21.48
1991-07-29,66,21.35
1991-07-30,66,21.42
1991-07-31,66,21.68
1991-08-01,67,21.27
1991-08-02,67,21.32
1991-08-05,67,21.47
1991-08-06,67,21.37
1991-08-07,67,21.36
1991-08-08,67,21.58
1991-08-09,67,21.62
1991-08-12,67,21.69
1991-08-13,67,21.58
1991-08-14,67,21.27
1991-08-15,67,21.44
1991-08-16,67,21.3
1991-08-19,67,22.47
1991-08-20,67,22.27
1991-08-21,67,21.55
1991-08-22,67,21.72
1991-08-23,67,21.81
1991-08-26,67,21.97
1991-08-27,67,21.98
1991-08-28,67,21.74
1991-08-29,67,21.97
1991-08-30,67,22.26
1991-09-03,68,22.24
1991-09-04,68,21.81
1991-09-05,68,21.69
1991-09-06,68,21.57
1991-09-09,68,21.33
1991-09-10,68,21.41
1991-09-11,68,21.64
1991-09-12,68,21.53
1991-09-13,68,21.68
1991-09-16,68,21.82
1991-09-17,68,21.62
1991-09-18,68,21.84
1991-09-19,68,21.76
1991-09-20,68,21.97
1991-09-23,68,22.07
1991-09-24,68,22.19
1991-09-25,68,22.21
1991-09-26,68,22.21
1991-09-27,68,22.32
1991-09-30,68,22.23
1991-10-01,69,22.22
1991-10-02,69,22.33
1991-10-03,69,22.67
1991-10-04,69,22.61
1991-10-07,69,22.98
1991-10-08,69,22.99
1991-10-09,69,23.16
1991-10-10,69,22.98
1991-10-11,69,23.09
1991-10-14,69,23.46
1991-10-15,69,23.86
1991-10-16,69,23.67
1991-10-17,69,23.93
1991-10-18,69,24.14
1991-10-21,69,24.04
1991-10-22,69,23.48
1991-10-23,69,23.26
1991-10-24,69,23.49
1991-10-25,69,23.12
1991-10-28,69,23.21
1991-10-29,69,23.11
1991-10-30,69,23.11
1991-10-31,69,23.37
1991-11-01,70,23.82
1991-11-04,70,23.8
1991-11-05,70,23.78
1991-11-06,70,23.4
1991-11-07,70,23.2
1991-11-08,70,23.01
1991-11-11,70,22.58
1991-11-12,70,22.5
1991-11-13,70,22.35
1991-11-14,70,22.52
1991-11-15,70,22.79
1991-11-18,70,22.4
1991-11-19,70,22.0
1991-11-20,70,22.22
1991-11-21,70,21.78
1991-11-22,70,21.21
1991-11-25,70,21.42
1991-11-26,70,21.02
1991-11-27,70,21.35
1991-11-29,70,21.48
1991-12-02,71,21.08
1991-12-03,71,20.51
1991-12-04,71,20.76
1991-12-05,71,20.39
1991-12-06,71,20.04
1991-12-09,71,19.42
1991-12-10,71,19.41
1991-12-11,71,19.51
1991-12-12,71,19.96
1991-12-13,71,20.05
1991-12-16,71,19.76
1991-12-17,71,19.45
1991-12-18,71,19.39
1991-12-19,71,19.13
1991-12-20,71,18.52
1991-12-23,71,18.78
1991-12-24,71,18.97
1991-12-26,71,18.5
1991-12-27,71,18.76
1991-12-30,71,18.65
1991-12-31,71,19.12
1992-01-02,72,19.49
1992-01-03,72,19.23
1992-01-06,72,19.21
1992-01-07,72,18.69
1992-01-08,72,17.87
1992-01-09,72,17.86
1992-01-10,72,18.23
1992-01-13,72,18.79
1992-01-14,72,18.47
1992-01-15,72,18.85
1992-01-16,72,18.91
1992-01-17,72,19.16
1992-01-20,72,18.89
1992-01-21,72,18.47
1992-01-22,72,18.94
1992-01-23,72,18.72
1992-01-24,72,19.0
1992-01-27,72,19.36
1992-01-28,72,19.17
1992-01-29,72,18.89
1992-01-30,72,18.94
1992-01-31,72,18.9
1992-02-03,73,18.96
1992-02-04,73,19.27
1992-02-05,73,19.5
1992-02-06,73,19.5
1992-02-07,73,19.87
1992-02-10,73,19.78
1992-02-11,73,19.28
1992-02-12,73,19.27
1992-02-13,73,19.68
1992-02-14,73,19.46
1992-02-18,73,18.12
1992-02-19,73,18.41
1992-02-20,73,18.54
1992-02-21,73,18.66
1992-02-24,73,18.43
1992-02-25,73,18.48
1992-02-26,73,18.46
1992-02-27,73,18.75
1992-02-28,73,18.68
1992-03-02,74,18.34
1992-03-03,74,18.64
1992-03-04,74,18.63
1992-03-05,74,18.55
1992-03-06,74,18.51
1992-03-09,74,18.67
1992-03-10,74,18.69
1992-03-11,74,18.5
1992-03-12,74,18.83
1992-03-13,74,19.18
1992-03-16,74,19.15
1992-03-17,74,19.24
1992-03-18,74,19.07
1992-03-19,74,19.29
1992-03-20,74,18.9
1992-03-23,74,19.13
1992-03-24,74,19.22
1992-03-25,74,19.19
1992-03-26,74,19.28
1992-03-27,74,19.16
1992-03-30,74,19.25
1992-03-31,74,19.44
1992-04-01,75,19.84
1992-04-02,75,19.8
1992-04-03,75,20.29
1992-04-06,75,20.45
1992-04-07,75,20.23
1992-04-08,75,20.62
1992-04-09,75,20.31
1992-04-10,75,20.44
1992-04-13,75,20.22
1992-04-14,75,19.86
1992-04-15,75,19.87
1992-04-16,75,20.21
1992-04-20,75,20.24
1992-04-21,75,20.25
1992-04-22,75,20.11
1992-04-23,75,20.11
1992-04-24,75,20.22
1992-04-27,75,20.29
1992-04-28,75,20.41
1992-04-29,75,20.77
1992-04-30,75,20.85
1992-05-01,76,20.85
1992-05-04,76,21.12
1992-05-05,76,20.8
1992-05-06,76,20.77
1992-05-07,76,20.71
1992-05-08,76,20.86
1992-05-11,76,21.0
1992-05-12,76,20.96
1992-05-13,76,20.76
1992-05-14,76,20.55
1992-05-15,76,20.69
1992-05-18,76,20.52
1992-05-19,76,20.12
1992-05-20,76,20.4
1992-05-21,76,20.9
1992-05-22,76,20.94
1992-05-26,76,22.0
1992-05-27,76,21.92
1992-05-28,76,21.95
1992-05-29,76,22.11
1992-06-01,77,22.03
1992-06-02,77,22.11
1992-06-03,77,22.43
1992-06-04,77,22.48
1992-06-05,77,22.62
1992-06-08,77,22.44
1992-06-09,77,22.32
1992-06-10,77,22.51
1992-06-11,77,22.35
1992-06-12,77,22.3
1992-06-15,77,22.36
1992-06-16,77,22.3
1992-06-17,77,22.29
1992-06-18,77,22.26
1992-06-19,77,22.26
1992-06-22,77,22.48
1992-06-23,77,22.59
1992-06-24,77,22.89
1992-06-25,77,22.58
1992-06-26,77,22.44
1992-06-29,77,22.24
1992-06-30,77,21.6
1992-07-01,78,21.86
1992-07-02,78,22.1
1992-07-06,78,21.89
1992-07-07,78,21.4
1992-07-08,78,21.41
1992-07-09,78,21.4
1992-07-10,78,21.28
1992-07-13,78,21.36
1992-07-14,78,21.46
1992-07-15,78,21.71
1992-07-16,78,21.79
1992-07-17,78,21.58
1992-07-20,78,21.79
1992-07-21,78,21.78
1992-07-22,78,21.84
1992-07-23,78,21.96
1992-07-24,78,21.98
1992-07-27,78,22.04
1992-07-28,78,22.05
1992-07-29,78,22.0
1992-07-30,78,21.83
1992-07-31,78,21.87
1992-08-03,79,21.58
1992-08-04,79,21.35
1992-08-05,79,21.18
1992-08-06,79,21.42
1992-08-07,79,21.22
1992-08-10,79,21.03
1992-08-11,79,20.91
1992-08-12,79,21.08
1992-08-13,79,21.34
1992-08-14,79,21.28
1992-08-17,79,21.45
1992-08-18,79,21.47
1992-08-19,79,21.37
1992-08-20,79,21.44
1992-08-21,79,21.08
1992-08-24,79,21.54
1992-08-25,79,21.15
1992-08-26,79,21.21
1992-08-27,79,21.13
1992-08-28,79,21.31
1992-08-31,79,21.48
1992-09-01,80,21.64
1992-09-02,80,21.69
1992-09-03,80,21.67
1992-09-04,80,21.77
1992-09-08,80,21.96
1992-09-09,80,21.99
1992-09-10,80,21.93
1992-09-11,80,22.01
1992-09-14,80,22.31
1992-09-15,80,22.18
1992-09-16,80,22.39
1992-09-17,80,22.3
1992-09-18,80,21.98
1992-09-21,80,21.92
1992-09-22,80,21.88
1992-09-23,80,22.0
1992-09-24,80,21.79
1992-09-25,80,21.68
1992-09-28,80,21.76
1992-09-29,80,21.67
1992-09-30,80,21.71
1992-10-01,81,21.83
1992-10-02,81,21.92
1992-10-05,81,21.77
1992-10-06,81,21.81
1992-10-07,81,21.89
1992-10-08,81,21.99
1992-10-09,81,22.37
1992-10-12,81,22.3
1992-10-13,81,22.09
1992-10-14,81,22.08
1992-10-15,81,22.33
1992-10-16,81,22.28
1992-10-19,81,22.14
1992-10-20,81,21.86
1992-10-21,81,21.61
1992-10-22,81,21.35
1992-10-23,81,21.19
1992-10-26,81,21.27
1992-10-27,81,21.02
1992-10-28,81,21.12
1992-10-29,81,20.71
1992-10-30,81,20.62
1992-11-02,82,20.77
1992-11-03,82,20.7
1992-11-04,82,20.33
1992-11-05,82,20.64
1992-11-06,82,20.3
1992-11-09,82,20.62
1992-11-10,82,20.47
1992-11-11,82,20.47
1992-11-12,82,20.21
1992-11-13,82,20.08
1992-11-16,82,20.37
1992-11-17,82,20.26
1992-11-18,82,20.19
1992-11-19,82,20.54
1992-11-20,82,20.4
1992-11-23,82,20.2
1992-11-24,82,20.22
1992-11-25,82,20.27
1992-11-30,82,19.89
1992-12-01,83,19.51
1992-12-02,83,19.45
1992-12-03,83,19.08
1992-12-04,83,18.94
1992-12-07,83,19.18
1992-12-08,83,18.84
1992-12-09,83,18.84
1992-12-10,83,19.28
1992-12-11,83,19.09
1992-12-14,83,19.09
1992-12-15,83,18.95
1992-12-16,83,19.41
1992-12-17,83,19.7
1992-12-18,83,19.83
1992-12-21,83,19.83
1992-12-22,83,19.84
1992-12-23,83,19.95
1992-12-28,83,19.82
1992-12-29,83,19.64
1992-12-30,83,19.59
1992-12-31,83,19.5
1993-01-04,84,19.04
1993-01-05,84,19.26
1993-01-06,84,19.04
1993-01-07,84,18.95
1993-01-08,84,18.88
1993-01-11,84,18.78
1993-01-12,84,18.38
1993-01-13,84,18.5
1993-01-14,84,18.7
1993-01-15,84,18.87
1993-01-18,84,18.87
1993-01-19,84,18.58
1993-01-20,84,18.33
1993-01-21,84,18.81
1993-01-22,84,18.83
1993-01-25,84,19.66
1993-01-26,84,19.64
1993-01-27,84,19.66
1993-01-28,84,20.41
1993-01-29,84,20.26
1993-02-01,85,20.31
1993-02-02,85,20.0
1993-02-03,85,19.93
1993-02-04,85,20.3
1993-02-05,85,20.21
1993-02-08,85,20.08
1993-02-09,85,20.05
1993-02-10,85,20.18
1993-02-11,85,20.26
1993-02-12,85,19.98
1993-02-16,85,19.53
1993-02-17,85,19.33
1993-02-18,85,19.42
1993-02-19,85,19.62
1993-02-22,85,20.02
1993-02-23,85,20.48
1993-02-24,85,20.53
1993-02-25,85,20.61
1993-02-26,85,20.6
1993-03-02,86,20.47
1993-03-03,86,20.48
1993-03-04,86,21.07
1993-03-05,86,20.93
1993-03-08,86,20.71
1993-03-09,86,20.68
1993-03-10,86,20.39
1993-03-11,86,20.13
1993-03-12,86,20.29
1993-03-15,86,20.16
1993-03-16,86,20.13
1993-03-17,86,20.17
1993-03-18,86,20.29
1993-03-19,86,20.08
1993-03-22,86,19.52
1993-03-23,86,20.03
1993-03-24,86,20.24
1993-03-25,86,20.41
1993-03-26,86,20.41
1993-03-29,86,20.29
1993-03-30,86,20.28
1993-03-31,86,20.44
1993-04-01,87,20.52
1993-04-02,87,20.65
1993-04-05,87,20.62
1993-04-06,87,20.3
1993-04-07,87,20.37
1993-04-08,87,20.22
1993-04-12,87,20.46
1993-04-13,87,20.46
1993-04-14,87,20.4
1993-04-15,87,20.22
1993-04-16,87,20.14
1993-04-19,87,19.99
1993-04-20,87,19.84
1993-04-21,87,20.37
1993-04-22,87,20.15
1993-04-23,87,20.34
1993-04-26,87,20.3
1993-04-27,87,20.18
1993-04-28,87,20.19
1993-04-29,87,20.58
1993-04-30,87,20.53
1993-05-03,88,20.57
1993-05-04,88,20.39
1993-05-05,88,20.46
1993-05-06,88,20.47
1993-05-07,88,20.44
1993-05-10,88,20.44
1993-05-11,88,20.34
1993-05-12,88,20.2
1993-05-13,88,19.78
1993-05-14,88,19.48
1993-05-17,88,19.51
1993-05-18,88,19.34
1993-05-19,88,19.15
1993-05-20,88,19.54
1993-05-21,88,19.88
1993-05-24,88,19.72
1993-05-25,88,19.9
1993-05-26,88,19.89
1993-05-27,88,20.06
1993-05-28,88,20.02
1993-06-01,89,20.24
1993-06-02,89,20.03
1993-06-03,89,19.74
1993-06-04,89,19.77
1993-06-07,89,19.54
1993-06-08,89,19.65
1993-06-09,89,19.64
1993-06-10,89,19.28
1993-06-11,89,18.98
1993-06-14,89,18.89
1993-06-15,89,18.58
1993-06-16,89,18.84
1993-06-17,89,18.7
1993-06-18,89,18.67
1993-06-21,89,18.62
1993-06-22,89,18.42
1993-06-23,89,18.86
1993-06-24,89,18.89
1993-06-25,89,18.84
1993-06-28,89,18.9
1993-06-29,89,19.01
1993-06-30,89,18.85
1993-07-01,90,18.45
1993-07-02,90,17.95
1993-07-06,90,18.29
1993-07-07,90,18.02
1993-07-08,90,17.79
1993-07-09,90,17.89
1993-07-12,90,18.1
1993-07-13,90,18.13
1993-07-14,90,17.49
1993-07-15,90,17.67
1993-07-16,90,17.21
1993-07-19,90,17.7
1993-07-20,90,17.09
1993-07-21,90,17.93
1993-07-22,90,17.63
1993-07-23,90,17.75
1993-07-26,90,18.07
1993-07-27,90,18.42
1993-07-28,90,18.23
1993-07-29,90,18.12
1993-07-30,90,17.88
1993-08-02,91,17.97
1993-08-03,91,17.85
1993-08-04,91,17.8
1993-08-05,91,17.57
1993-08-06,91,17.27
1993-08-09,91,17.55
1993-08-10,91,17.52
1993-08-11,91,17.88
1993-08-12,91,18.18
1993-08-13,91,18.14
1993-08-16,91,17.86
1993-08-17,91,17.92
1993-08-18,91,17.66
1993-08-19,91,17.65
1993-08-20,91,18.09
1993-08-23,91,18.53
1993-08-24,91,18.35
1993-08-25,91,18.32
1993-08-26,91,18.36
1993-08-27,91,18.8
1993-08-30,91,18.73
1993-08-31,91,18.29
1993-09-01,92,17.97
1993-09-02,92,17.97
1993-09-03,92,17.73
1993-09-07,92,17.07
1993-09-08,92,17.03
1993-09-09,92,16.97
1993-09-10,92,16.76
1993-09-13,92,16.95
1993-09-14,92,16.96
1993-09-15,92,16.86
1993-09-16,92,16.83
1993-09-17,92,17.07
1993-09-20,92,17.7
1993-09-21,92,18.12
1993-09-22,92,17.59
1993-09-23,92,17.63
1993-09-24,92,17.57
1993-09-27,92,17.73
1993-09-28,92,17.96
1993-09-29,92,18.67
1993-09-30,92,18.79
1993-10-01,93,18.63
1993-10-04,93,18.42
1993-10-05,93,18.39
1993-10-06,93,18.42
1993-10-07,93,18.49
1993-10-08,93,18.55
1993-10-11,93,18.77
1993-10-12,93,18.71
1993-10-13,93,18.64
1993-10-14,93,18.5
1993-10-15,93,18.27
1993-10-18,93,18.13
1993-10-19,93,18.06
1993-10-20,93,18.24
1993-10-21,93,18.35
1993-10-22,93,18.07
1993-10-25,93,17.51
1993-10-26,93,17.54
1993-10-27,93,17.65
1993-10-28,93,17.37
1993-10-29,93,16.92
1993-11-01,94,17.43
1993-11-02,94,17.12
1993-11-03,94,17.49
1993-11-04,94,17.4
1993-11-05,94,17.09
1993-11-08,94,16.71
1993-11-09,94,16.66
1993-11-10,94,16.55
1993-11-11,94,16.9
1993-11-12,94,16.72
1993-11-15,94,16.76
1993-11-16,94,16.77
1993-11-17,94,17.04
1993-11-18,94,16.69
1993-11-19,94,16.56
1993-11-22,94,17.1
1993-11-23,94,16.63
1993-11-24,94,16.38
1993-11-29,94,15.31
1993-11-30,94,15.43
1993-12-01,95,15.48
1993-12-02,95,14.95
1993-12-03,95,14.97
1993-12-06,95,14.57
1993-12-07,95,14.7
1993-12-08,95,14.59
1993-12-09,95,14.63
1993-12-10,95,15.07
1993-12-13,95,14.52
1993-12-14,95,14.52
1993-12-15,95,14.41
1993-12-16,95,14.23
1993-12-17,95,13.91
1993-12-20,95,14.18
1993-12-21,95,14.36
1993-12-22,95,14.77
1993-12-23,95,14.48
1993-12-27,95,14.13
1993-12-28,95,14.11
1993-12-29,95,14.44
1993-12-30,95,14.17
1994-01-03,96,14.56
1994-01-04,96,14.67
1994-01-05,96,15.34
1994-01-06,96,15.42
1994-01-07,96,15.32
1994-01-10,96,14.67
1994-01-11,96,14.85
1994-01-12,96,14.33
1994-01-13,96,14.51
1994-01-14,96,14.78
1994-01-17,96,15.1
1994-01-18,96,14.87
1994-01-19,96,15.22
1994-01-20,96,15.1
1994-01-21,96,14.94
1994-01-24,96,15.17
1994-01-25,96,15.17
1994-01-26,96,15.47
1994-01-27,96,15.42
1994-01-28,96,15.34
1994-01-31,96,15.19
1994-02-01,97,15.92
1994-02-02,97,16.04
1994-02-03,97,15.89
1994-02-04,97,15.63
1994-02-07,97,15.25
1994-02-08,97,15.21
1994-02-09,97,14.6
1994-02-10,97,14.56
1994-02-11,97,14.72
1994-02-14,97,14.13
1994-02-15,97,14.06
1994-02-16,97,13.93
1994-02-17,97,14.23
1994-02-18,97,14.21
1994-02-22,97,14.24
1994-02-23,97,14.41
1994-02-24,97,14.77
1994-02-25,97,14.57
1994-02-28,97,14.48
1994-03-01,98,14.67
1994-03-02,98,14.76
1994-03-03,98,14.75
1994-03-04,98,14.57
1994-03-07,98,14.1
1994-03-08,98,14.1
1994-03-09,98,14.18
1994-03-10,98,14.14
1994-03-11,98,14.44
1994-03-14,98,14.49
1994-03-15,98,14.83
1994-03-16,98,15.06
1994-03-17,98,14.82
1994-03-18,98,14.88
1994-03-21,98,15.37
1994-03-22,98,15.2
1994-03-23,98,14.9
1994-03-24,98,15.08
1994-03-25,98,15.13
1994-03-28,98,14.08
1994-03-29,98,14.32
1994-03-30,98,14.38
1994-03-31,98,14.79
1994-04-04,99,15.79
1994-04-05,99,15.74
1994-04-06,99,15.77
1994-04-07,99,15.58
1994-04-08,99,15.57
1994-04-11,99,15.87
1994-04-12,99,15.75
1994-04-13,99,15.97
1994-04-14,99,16.23
1994-04-15,99,16.58
1994-04-18,99,16.65
1994-04-19,99,16.49
1994-04-20,99,16.82
1994-04-21,99,16.63
1994-04-22,99,17.14
1994-04-25,99,17.24
1994-04-26,99,16.91
1994-04-28,99,16.57
1994-04-29,99,16.9
1994-05-02,100,17.16
1994-05-03,100,16.89
1994-05-04,100,16.86
1994-05-05,100,17.29
1994-05-06,100,17.7
1994-05-09,100,17.73
1994-05-10,100,17.61
1994-05-11,100,17.85
1994-05-12,100,18.28
1994-05-13,100,18.21
1994-05-16,100,18.06
1994-05-17,100,17.59
1994-05-18,100,17.99
1994-05-19,100,18.45
1994-05-20,100,18.92
1994-05-23,100,18.06
1994-05-24,100,17.92
1994-05-25,100,17.7
1994-05-26,100,17.74
1994-05-27,100,18.03
1994-05-31,100,18.31
1994-06-01,101,18.21
1994-06-02,101,18.23
1994-06-03,101,18.12
1994-06-06,101,18.11
1994-06-07,101,17.75
1994-06-08,101,18.34
1994-06-09,101,18.67
1994-06-10,101,18.48
1994-06-13,101,18.79
1994-06-14,101,18.95
1994-06-15,101,19.86
1994-06-16,101,19.91
1994-06-17,101,20.71
1994-06-20,101,20.75
1994-06-21,101,20.04
1994-06-22,101,19.37
1994-06-23,101,19.42
1994-06-24,101,19.32
1994-06-27,101,19.01
1994-06-28,101,19.27
1994-06-29,101,18.83
1994-06-30,101,19.37
1994-07-01,102,19.53
1994-07-05,102,19.62
1994-07-06,102,19.24
1994-07-07,102,19.12
1994-07-08,102,19.48
1994-07-11,102,20.18
1994-07-12,102,20.43
1994-07-13,102,20.15
1994-07-14,102,20.18
1994-07-15,102,19.89
1994-07-18,102,19.51
1994-07-19,102,19.46
